Field_ID,Pollution_level,Plot_size,Crop_type,Annual_yield,Standard_yield
42187,0.28,1.8,wheat,0.99,0.55
26379,0.36,1.0,tea,0.69,0.69
18633,0.85,1.5,wheat,0.61,0.41
28917,0.1,1.0,wheat,0.59,0.59
36903,0.23,4.8,tea,3.71,0.77
2507,0.32,1.0,cassava,0.51,0.51
41284,0.02,2.7,banana,1.47,0.54
8939,0.48,12.8,tea,5.9,0.46
17967,0.0,0.6,maize,0.38,0.63
9935,0.06,2.4,banana,0.82,0.34
13759,0.02,1.6,banana,0.65,0.41
4253,0.05,3.9,banana,1.45,0.37
40787,0.01,1.1,coffee,0.52,0.47
12114,0.3,8.2,maize,4.16,0.51
42981,0.01,3.5,wheat,1.82,0.52
25355,0.15,0.9,tea,0.5,0.55
953,0.04,2.9,wheat,1.5,0.52
39120,0.01,4.3,cassava,1.59,0.37
6592,0.39,1.0,cassava,0.54,0.54
3161,0.15,0.7,wheat,0.35,0.5
28445,0.12,4.9,teaa,3.81,0.78
29451,0.06,1.0,coffee,0.52,0.52
30571,0.07,1.1,coffee,0.64,0.58
19068,0.14,11.8,wheat,6.85,0.58
23670,0.22,10.4,tea,7.61,0.73
2658,0.12,14.3,tea,10.01,0.7
17432,0.42,1.4,wheat,0.76,0.55
11099,0.07,2.1,wheat,1.1,0.53
32650,0.16,10.1,tea,7.16,0.71
33881,0.01,1.1,cassava,0.68,0.61
22817,0.21,0.7,maize,0.38,0.55
36699,0.0,4.7,banana,1.88,0.4
37630,0.23,3.2,wheat,2.3,0.72
20935,0.18,1.1,rice,0.68,0.62
2666,0.0,4.0,banana,1.67,0.42
29740,0.0,2.5,banana,1.28,0.51
35827,0.17,3.9,potato,2.49,0.64
21333,0.08,1.2,potato,0.68,0.56
37170,0.05,2.5,wheatn,1.33,0.53
23106,0.02,9.5,cassava,4.89,0.51
32787,0.0,4.6,wheat,2.4,0.52
10963,0.27,3.4,wheat,2.02,0.59
44827,0.3,5.6,potato,3.36,0.6
32782,0.45,0.6,maize,0.28,0.47
31096,0.23,6.5,coffee,2.38,0.37
3893,0.11,1.4,wheat,0.74,0.53
25014,0.01,2.3,wheat,1.35,0.59
35279,0.88,1.1,wheat,0.43,0.39
847,0.23,9.1,wheat,5.51,0.61
32612,0.8,0.7,potato,0.33,0.47
30660,0.23,1.0,potato,0.55,0.55
42309,0.01,2.0,banana,0.82,0.41
18188,0.16,3.5,cassava,1.99,0.57
28435,0.51,1.6,cassava,0.91,0.57
5323,0.25,1.3,wheat,0.58,0.44
13077,0.29,14.5,tea,11.03,0.76
42651,0.15,2.5,tea,1.77,0.71
34957,0.31,1.8,tea,0.92,0.51
7560,0.13,2.2,coffee,0.99,0.45
16941,0.29,2.1,wheat,1.22,0.58
24391,0.02,2.3,wheat,1.19,0.52
16221,0.26,4.3,tea,2.88,0.67
10175,0.0,3.4,wheat,1.59,0.47
26002,0.22,5.7,potato,3.55,0.62
7525,0.0,5.4,rice,2.77,0.51
11368,0.33,4.3,tea,2.66,0.62
21824,0.07,12.7,tea,10.05,0.79
17016,0.69,2.7,banana,1.09,0.41
32798,0.16,13.1,cassava,4.88,0.37
16595,0.08,1.3,coffee,0.65,0.5
35420,0.01,1.8,banana,0.79,0.44
39985,0.24,4.1,coffee,2.65,0.65
40081,0.14,1.3,coffee,0.41,0.32
30584,0.0,3.7,banana,1.59,0.43
25837,0.15,4.9,maize,2.52,0.51
38123,0.18,1.5,wheat,0.95,0.63
2290,0.2,1.3,wheat,0.74,0.57
43894,0.23,0.6,potato,0.36,0.6
4519,0.33,2.2,cassava,1.27,0.58
8279,0.03,0.7,rice,0.49,0.71
28065,0.0,0.7,tea,0.59,0.84
41683,0.16,4.4,potato,2.8,0.64
20579,0.52,14.0,potato,7.71,0.55
10477,0.22,0.8,rice,0.48,0.6
36056,0.29,1.2,wheat,0.61,0.51
34819,0.02,4.2,coffee,1.86,0.44
34776,0.03,1.7,banana,0.86,0.51
14180,0.6,3.3,wheat,1.79,0.54
36585,0.11,10.3,wheat,5.41,0.53
26071,0.03,0.8,banana,0.36,0.45
27522,0.04,13.5,tea,6.62,0.49
23520,0.94,1.5,cassava,0.41,0.27
19603,0.87,14.2,tea,5.19,0.37
33745,0.31,8.8,potato,4.9,0.56
17235,0.81,2.4,cassava,1.14,0.47
9126,0.12,4.0,wheat,2.72,0.68
20911,0.03,2.2,banana,0.94,0.43
42030,0.11,4.7,potato,2.77,0.59
12784,0.05,2.6,coffee,1.39,0.54
29172,0.14,1.6,tea,1.22,0.76
39533,0.0,4.4,banana,1.72,0.39
1453,0.03,4.7,coffee,1.83,0.39
14458,0.02,7.3,banana,4.44,0.61
26229,0.36,2.5,coffee,1.09,0.44
13033,0.41,2.0,wheat,1.23,0.61
5687,0.0,3.1,banana,1.67,0.54
4726,0.43,1.1,wheat,0.42,0.39
18397,0.96,8.9,cassava,4.76,0.53
5893,0.0,5.6,rice,3.3,0.59
16898,0.19,2.3,potato,1.28,0.56
25778,0.08,3.4,tea,2.6,0.77
41876,0.2,1.2,potato,0.77,0.64
42121,0.02,2.3,potato,1.42,0.62
23722,0.24,1.4,tea,1.06,0.76
9132,0.27,2.7,banana,1.5,0.56
8718,0.07,1.9,coffee,0.83,0.44
9020,0.23,4.6,maize,2.66,0.58
18997,0.07,3.0,wheat,1.5,0.5
24525,0.07,5.3,banana,2.76,0.52
42988,0.53,1.1,cassava,0.61,0.55
26153,0.2,0.5,wheat,0.26,0.52
7679,0.22,3.4,wheat,1.45,0.43
5766,0.23,2.3,potato,1.18,0.51
23323,0.98,2.3,banana,0.74,0.32
25719,0.22,4.6,coffee,1.94,0.42
2194,0.28,4.0,cassava,1.71,0.43
15075,0.89,4.7,wheat,2.44,0.52
8919,0.08,11.4,coffee,5.43,0.48
7029,0.17,1.8,tea,1.06,0.59
29436,0.07,14.9,cassava,6.93,0.47
30207,0.21,0.8,potato,0.5,0.63
44137,0.0,2.9,rice,1.55,0.53
14341,0.47,2.5,wheat,1.27,0.51
23612,0.1,2.8,wheat,1.17,0.42
28078,0.0,1.7,wheat,0.84,0.5
39794,0.06,2.5,maize,1.62,0.65
8875,0.48,3.9,banana,1.91,0.49
34453,0.27,1.1,potato,0.73,0.67
29953,0.14,1.9,banana,1.12,0.59
8763,0.91,4.4,cassava,2.17,0.49
36666,0.05,1.2,wheat,0.58,0.48
12103,0.05,1.7,cassava,0.9,0.53
3277,0.02,1.5,coffee,0.62,0.41
6400,0.07,7.1,wheat,4.21,0.59
32611,0.0,1.0,coffee,0.52,0.52
19962,0.14,1.6,cassava,0.62,0.39
42909,0.29,4.9,potato,2.86,0.58
22589,0.25,1.1,maize,0.52,0.48
5579,0.26,4.0,coffee,1.58,0.39
7427,0.01,2.1,banana,0.8,0.38
36338,0.28,4.3,tea,2.09,0.49
44177,0.04,2.2,wheat,1.53,0.7
35832,0.7,1.0,cassava,0.53,0.53
36786,0.26,4.1,tea,2.42,0.59
45083,0.03,3.3,tea,1.81,0.55
28689,0.29,12.1,maize,5.1,0.42
14473,0.05,10.9,wheat,5.9,0.54
16635,0.0,12.7,wheat,5.92,0.47
33594,0.01,5.3,wheat,3.71,0.7
32497,0.28,1.9,potato,1.13,0.6
7449,0.06,1.2,coffee,0.47,0.4
24379,0.27,3.1,tea,1.43,0.46
9194,0.13,3.0,potato,1.69,0.56
304,0.05,3.2,maize,2.03,0.63
482,0.0,0.7,wheat,0.34,0.48
41996,0.04,5.9,cassava,2.35,0.4
40235,0.34,3.2,potato,1.69,0.53
17149,0.15,5.1,wheat,2.76,0.54
6703,0.0,2.2,banana,0.82,0.37
3445,0.04,4.7,coffee,2.28,0.49
44309,0.3,4.7,maize,2.1,0.45
13488,0.31,2.4,potato,1.45,0.6
42674,0.33,2.0,wheat,1.11,0.56
1418,0.06,0.8,wheat,0.37,0.47
4012,0.11,1.9,tea,1.47,0.77
10099,0.21,4.6,wheat,2.23,0.49
42923,0.12,9.7,banana,5.23,0.54
25973,0.58,0.6,wheat,0.25,0.41
13626,0.03,4.4,coffee,2.37,0.54
28787,0.2,4.2,wheat,2.43,0.58
7503,0.17,11.7,wheat,6.69,0.57
18524,0.14,4.7,coffee,3.01,0.64
32153,0.04,1.4,coffee,0.71,0.51
26281,0.01,4.5,coffee,2.44,0.54
31176,0.19,2.3,potato,1.32,0.57
30074,0.31,4.6,maize,2.34,0.51
37289,0.12,1.6,wheat,0.77,0.48
20458,0.0,3.3,wheat,1.95,0.59
22404,0.26,4.9,wheat,2.23,0.46
22996,0.0,1.6,wheat,0.67,0.42
41088,0.08,6.6,potato,4.31,0.65
6308,0.04,4.7,potato,2.62,0.56
35683,0.26,0.9,potato,0.56,0.63
40105,0.22,2.3,tea,1.32,0.58
32362,0.11,3.5,coffee,1.85,0.53
40594,0.04,1.1,maize,0.77,0.7
22786,0.22,1.6,tea,1.0,0.63
30384,0.05,9.2,coffee,3.66,0.4
38363,0.29,14.4,potato,8.29,0.58
32436,0.24,3.8,potato,2.06,0.54
43992,0.05,4.0,tea,2.5,0.62
34189,0.03,4.2,tea,2.76,0.66
14277,0.86,7.0,wheat,3.42,0.49
38301,0.21,1.4,tea,0.92,0.66
31938,0.11,6.0,coffee,2.94,0.49
1687,0.12,4.4,tea,2.82,0.64
3482,0.07,1.8,tea,1.49,0.83
44051,0.01,1.6,maize,0.99,0.62
20395,0.02,1.9,banana,0.97,0.51
1699,0.48,12.3,wheat,5.9,0.48
31745,0.39,0.8,potato,0.5,0.62
29035,0.04,1.5,coffee,0.67,0.45
38875,0.06,2.7,tea,1.68,0.62
41177,0.33,1.7,potato,0.99,0.58
30371,0.66,2.5,wheat,1.0,0.4
4500,0.73,3.2,wheat,1.47,0.46
43093,0.07,4.7,potato,2.68,0.57
33550,0.19,4.5,tea,2.32,0.52
35878,0.51,9.3,coffee,4.18,0.45
6075,0.17,3.3,wheat,1.91,0.58
38463,0.28,14.5,wheat,8.71,0.6
24168,0.13,1.6,tea,1.35,0.85
28616,0.79,1.7,potato,0.78,0.46
5751,0.28,11.3,wheat,7.31,0.65
3855,0.12,2.2,wheat,1.47,0.67
39982,0.03,1.0,cassava,0.61,0.61
41870,0.0,12.1,banana,5.25,0.43
5411,0.07,4.0,potato,2.51,0.63
31683,0.41,1.5,wheat,0.76,0.51
6585,0.42,3.5,maize,1.73,0.49
11933,0.01,0.8,cassava,0.29,0.36
22543,0.81,1.4,coffee,0.27,0.2
45106,0.03,2.0,wheat,1.21,0.6
38247,0.24,13.6,maize,7.91,0.58
13263,0.25,1.1,tea,0.49,0.44
6892,0.18,13.4,potato,7.71,0.58
29438,0.19,5.1,coffee,2.33,0.46
1731,0.03,1.0,maize,0.69,0.69
10463,0.21,1.1,tea,0.86,0.78
41677,0.17,1.9,wheat,1.27,0.67
5211,0.11,0.8,wheat,0.46,0.57
2901,0.06,1.1,rice,0.73,0.66
18357,0.3,4.0,wheat,1.81,0.45
25211,0.09,1.7,wheat,0.8,0.47
3628,0.58,4.2,coffee,0.97,0.23
31942,0.05,12.1,coffee,5.13,0.42
31271,0.15,2.0,tea,1.55,0.77
37030,0.59,3.7,wheat,1.37,0.37
6065,0.63,1.4,cassava,0.71,0.51
11671,0.0,7.8,banana,2.89,0.37
4201,0.2,1.0,tea,0.51,0.51
36246,0.12,1.6,maize,0.93,0.58
7827,0.05,3.6,wheat,1.84,0.51
9006,0.36,6.6,potato,3.53,0.53
16752,0.17,4.2,wheat,2.49,0.59
39672,0.25,1.1,wheat,0.7,0.64
28871,0.2,7.4,potato,4.3,0.58
21588,0.05,2.7,tea,1.84,0.68
24878,0.34,7.4,tea,4.77,0.64
41544,0.01,4.7,banana,1.72,0.37
29258,0.14,2.3,maize,1.46,0.64
34522,0.93,10.5,potato,5.23,0.5
11070,0.3,2.3,potato,1.35,0.59
28168,0.0,1.2,wheat,0.6,0.5
35255,0.21,3.9,tea,1.59,0.41
11625,0.17,1.1,maize,0.71,0.65
11086,0.06,1.7,banana,0.89,0.52
6904,0.36,1.8,tea,1.19,0.66
2237,0.35,2.8,cassava,1.72,0.61
20397,0.67,4.1,wheat,1.24,0.3
4564,0.22,4.7,maize,3.0,0.64
29766,0.26,4.1,cassava,2.33,0.57
20136,0.51,1.2,potato,0.59,0.49
41272,0.31,0.7,tea,0.51,0.73
41864,0.36,1.6,tea,0.8,0.5
18314,0.01,13.8,wheat,10.23,0.74
36525,0.04,4.1,tea,2.7,0.66
16599,0.07,1.4,coffee,0.64,0.46
28634,0.14,0.7,cassava,0.38,0.54
4203,0.9,4.2,coffee,1.24,0.29
28717,0.21,4.0,wheat,2.17,0.54
23974,0.24,1.2,banana,0.7,0.59
37536,0.32,0.9,tea,0.35,0.38
14766,0.05,3.2,banana,1.99,0.62
8858,0.0,2.8,banana,1.01,0.36
23842,0.88,4.0,wheat,0.94,0.24
19976,0.41,3.5,wheat,1.31,0.37
36796,0.34,1.5,potato,0.98,0.66
18004,0.91,3.4,cassava,1.81,0.53
16188,0.04,0.5,wheat,0.28,0.57
7780,0.18,1.0,potato,0.58,0.58
40974,0.0,2.0,rice,1.13,0.57
25237,0.1,1.0,wheat,0.4,0.4
19358,0.46,7.4,maize,3.25,0.44
38025,0.05,4.0,coffee,1.78,0.44
29608,0.02,1.5,potato,0.95,0.63
25320,0.28,3.0,banana,1.29,0.43
9701,0.2,2.8,potato,1.68,0.6
12929,0.04,12.9,wheat,6.62,0.51
26778,0.21,4.2,coffee,1.56,0.37
491,0.64,3.8,wheat,1.09,0.29
26985,0.3,1.0,tea,0.47,0.47
20477,0.33,3.1,coffee,1.6,0.52
20699,0.16,11.7,wheat,7.23,0.62
18661,0.31,4.1,maize,1.93,0.47
32697,0.33,0.9,maize,0.49,0.54
25887,0.0,1.1,coffee,0.42,0.38
16196,0.08,0.9,banana,0.34,0.38
37152,0.45,1.5,wheat,0.72,0.48
12354,0.07,1.0,potato,0.58,0.58
7497,0.14,6.4,tea,5.07,0.79
31332,0.09,1.9,tea,1.12,0.59
27581,0.01,5.6,coffee,3.15,0.56
16936,0.04,1.6,potato,1.06,0.66
10445,0.07,14.8,potato,9.88,0.67
29039,0.1,2.0,coffee,0.96,0.48
4506,0.11,9.4,cassava,4.84,0.52
31202,0.1,1.5,maize,1.01,0.68
18985,0.45,3.8,tea,2.32,0.61
902,0.15,0.8,wheat,0.41,0.52
29716,0.01,4.3,coffee,2.23,0.52
40953,0.96,0.5,tea,0.22,0.44
25245,0.11,1.7,tea,1.24,0.73
6936,0.01,0.6,tea,0.49,0.82
9254,0.04,0.8,wheat,0.47,0.59
41223,0.44,4.2,tea,2.73,0.65
21539,0.28,0.9,wheat,0.42,0.47
44426,0.38,3.8,wheat,1.86,0.49
14363,0.54,2.7,tea,1.14,0.42
30211,0.03,2.4,cassava,1.34,0.56
14000,0.92,8.2,cassava,4.01,0.49
39992,0.0,4.7,coffee,2.32,0.49
34088,0.01,1.9,coffee,1.0,0.53
40259,0.01,5.4,banana,2.9,0.54
12527,0.72,2.0,potato,1.08,0.54
28158,0.29,0.9,wheat,0.44,0.48
40536,0.01,4.9,wheat,2.57,0.52
11930,0.34,3.2,tea,2.09,0.65
38171,0.07,2.9,wheat,1.48,0.51
1157,0.14,1.7,banana,0.96,0.57
7142,0.49,4.0,maize,1.76,0.44
36125,0.3,2.5,wheat,1.3,0.52
33587,0.03,4.3,banana,2.2,0.51
1045,0.22,9.3,tea,7.21,0.78
20797,0.06,1.3,banana,0.66,0.51
35575,0.08,3.4,cassava,2.01,0.59
14148,0.21,12.4,tea,7.88,0.64
1285,0.46,4.9,coffee,1.93,0.39
18716,0.47,1.7,wheat,1.07,0.63
18181,0.03,12.8,banana,6.36,0.5
27911,0.18,4.0,maize,2.28,0.57
35296,0.04,0.7,wheat,0.35,0.5
11762,0.04,4.1,cassava,2.13,0.52
24470,0.41,4.9,coffee,1.52,0.31
40851,0.06,4.9,coffee,2.6,0.53
34169,0.17,0.8,wheat,0.42,0.53
31686,0.46,3.7,potato,1.84,0.5
42058,0.2,0.9,tea,0.76,0.85
6072,0.06,1.8,cassava,0.96,0.53
3169,0.04,3.7,wheat,2.14,0.58
24421,0.29,2.5,coffee,0.87,0.35
28814,0.26,1.7,potato,1.02,0.6
42546,0.21,4.5,wheat,2.45,0.54
39737,0.21,13.1,coffee,7.13,0.54
19756,0.91,2.3,wheat,0.67,0.29
29350,0.02,1.8,coffee,0.84,0.47
20021,0.31,1.2,cassava,0.65,0.54
13946,0.33,1.9,potato,1.14,0.6
22234,0.27,0.8,potato,0.46,0.57
21495,0.89,8.1,potato,4.18,0.52
29347,0.04,4.6,banana,2.26,0.49
5055,0.37,4.1,potato,1.99,0.49
9786,0.17,6.6,banana,3.78,0.57
15694,0.07,0.9,tea,0.64,0.71
5343,0.37,0.9,tea,0.6,0.67
8672,0.05,0.8,wheat,0.47,0.59
17265,0.27,1.4,tea,0.9,0.65
15871,0.08,0.6,banana,0.3,0.5
34596,0.77,1.2,tea,0.41,0.34
2276,0.01,3.4,wheat,1.71,0.5
7745,0.35,2.0,tea,1.23,0.62
9931,0.93,3.6,potato,1.79,0.5
3502,0.02,2.0,wheat,0.81,0.4
37827,0.27,3.9,cassava,1.61,0.41
26977,0.0,2.1,coffee,1.16,0.55
40985,0.3,3.3,maize,1.56,0.47
17080,0.78,4.4,cassava,2.13,0.48
11778,0.04,1.2,coffee,0.63,0.53
13852,0.1,2.2,coffee,1.17,0.53
40660,0.24,1.0,wheat,0.58,0.58
35446,0.21,2.6,potato,1.58,0.61
26859,0.3,1.7,wheat,0.9,0.53
33940,0.49,2.9,cassava,1.47,0.51
21358,0.7,0.9,tea,0.46,0.52
35005,0.19,1.6,maize,0.86,0.54
17859,0.11,12.1,banana,5.85,0.48
18086,0.01,2.6,banana,1.34,0.51
31319,0.0,3.5,banana,1.42,0.41
16851,0.02,0.7,potato,0.35,0.5
32632,0.0,4.6,rice,2.28,0.5
33499,0.41,0.7,maize,0.28,0.39
23081,0.17,1.7,wheat,0.9,0.53
41676,0.92,4.9,cassava,2.72,0.56
5102,0.91,1.4,wheat,0.64,0.46
21565,0.04,4.3,coffee,2.24,0.52
36851,0.1,4.3,cassava,1.75,0.41
23701,0.88,13.8,wheat,7.02,0.51
23823,0.15,3.9,tea,2.82,0.72
43621,0.16,0.7,tea,0.5,0.72
17126,0.28,4.7,wheat,2.06,0.44
36842,0.0,4.9,wheat,2.55,0.52
409,0.07,2.1,tea,1.41,0.67
9192,0.37,8.7,cassava,5.05,0.58
25586,0.0,3.7,rice,1.97,0.53
24234,0.12,7.1,banana,4.07,0.57
957,0.06,3.6,cassava,1.58,0.44
25153,0.11,1.6,tea,1.35,0.85
3290,0.23,3.3,coffee,1.56,0.47
34576,0.08,4.9,rice,2.96,0.6
29580,0.12,4.0,cassava,1.4,0.35
35327,0.25,6.9,tea,4.06,0.59
34951,0.04,4.7,tea,3.51,0.75
44432,0.36,9.7,potato,5.41,0.56
369,0.23,4.1,potato,2.53,0.62
34010,0.09,8.7,cassava,3.26,0.37
14091,0.7,4.3,potato,2.21,0.51
29554,0.05,2.1,cassava,1.13,0.54
20798,0.21,1.7,wheat,0.75,0.44
29213,0.18,1.0,coffee,0.5,0.5
11638,0.18,4.5,wheat,2.57,0.57
30804,0.36,0.6,potato,0.34,0.57
14084,0.26,1.4,tea,0.98,0.7
17457,0.02,5.0,rice,3.5,0.7
17104,0.31,1.3,wheat,0.73,0.56
39153,0.16,4.8,maize,2.89,0.6
39988,0.02,1.6,maize,0.88,0.55
12653,0.03,0.6,rice,0.35,0.58
9048,0.19,4.9,cassava,2.55,0.52
11032,0.0,11.8,cassava,5.57,0.47
1227,0.03,12.6,tea,9.25,0.73
30002,0.04,6.8,tea,4.43,0.65
23114,0.46,1.9,maize,1.11,0.58
28066,0.42,5.5,tea,3.28,0.6
33543,0.3,0.9,wheat,0.46,0.51
32995,0.14,1.0,wheat,0.5,0.5
35366,0.16,1.1,wheat,0.55,0.5
22417,0.24,11.0,wheat,5.8,0.53
35092,0.13,2.6,tea,1.87,0.72
41704,0.22,4.6,potato,2.15,0.47
36337,0.2,10.7,tea,8.52,0.8
3309,0.31,1.3,potato,0.79,0.61
27837,0.66,10.3,tea,5.0,0.49
26812,0.01,2.2,banana,0.98,0.45
4750,0.2,1.6,potato,0.93,0.58
13308,0.56,2.9,tea,1.19,0.41
24735,0.01,2.0,potato,1.04,0.52
1905,0.11,4.1,rice,1.83,0.45
7901,0.31,2.2,potato,1.07,0.48
11247,0.31,9.2,wheat,5.43,0.59
4156,0.2,1.4,potato,0.88,0.63
943,0.0,12.1,wheat,5.6,0.46
14749,0.85,4.0,tea,1.49,0.37
30931,0.04,0.6,wheat,0.36,0.61
2762,0.21,3.6,coffee,1.42,0.4
14131,0.26,1.2,wheat,0.72,0.6
8161,0.04,1.2,tea,0.99,0.83
26628,0.01,4.1,cassava,2.08,0.51
2294,0.0,3.5,banana,1.54,0.44
9189,0.0,4.4,wheat,1.96,0.45
17095,0.02,2.8,wheat,1.72,0.62
41454,0.05,0.7,tea,0.31,0.45
40584,0.2,0.7,wheat,0.32,0.46
8755,0.05,3.7,wheat,2.03,0.55
33928,0.28,1.5,potato,0.95,0.64
12949,0.07,4.4,cassava,2.53,0.58
31263,0.25,1.3,wheat,0.66,0.5
16132,0.27,1.9,maize,0.98,0.51
33368,0.2,0.9,wheatn,0.5,0.55
43310,0.26,1.8,wheat,0.92,0.51
8206,0.68,2.0,cassava,1.05,0.52
40216,0.17,1.6,tea,1.04,0.65
289,0.3,3.9,coffee,2.08,0.53
37163,0.21,5.7,potato,2.7,0.47
18143,0.45,11.1,coffee,3.12,0.28
16658,0.06,1.2,maize,0.75,0.63
20129,0.05,4.1,coffee,1.95,0.48
15614,0.04,1.7,cassava,0.86,0.51
28037,0.01,1.1,potato,0.65,0.6
11986,0.08,6.2,banana,2.92,0.47
12793,0.01,1.6,potato,1.06,0.66
22186,0.23,0.6,potato,0.35,0.58
14989,0.0,2.7,banana,1.0,0.37
41769,0.07,2.6,coffee,1.12,0.43
31338,0.37,1.5,maize,0.75,0.5
15125,0.07,1.1,wheat,0.64,0.59
35319,0.84,10.0,tea,4.85,0.49
16730,0.05,0.8,tea,0.57,0.71
38157,0.4,12.3,potato,7.25,0.59
38263,0.08,2.8,tea,1.81,0.65
15938,0.12,4.6,potato,2.96,0.64
22952,0.31,3.2,wheat,1.47,0.46
21176,0.06,1.6,potato,0.9,0.56
21393,0.43,2.3,maize,1.45,0.63
27303,0.24,2.6,wheat,1.42,0.55
25800,0.23,3.6,wheat,2.26,0.63
40593,0.3,4.8,tea,2.2,0.46
43567,0.0,0.5,banana,0.22,0.44
4146,0.2,1.3,potato,0.76,0.59
13459,0.03,2.7,cassava,1.26,0.47
32957,0.32,3.0,wheat,1.45,0.48
14680,0.29,1.6,wheat,0.85,0.53
32656,0.35,4.8,wheat,1.87,0.39
39895,0.38,9.3,tea,6.11,0.66
19866,0.07,3.1,cassava,1.45,0.47
18115,0.5,2.6,tea,1.24,0.48
30459,0.14,3.4,tea,2.91,0.86
36653,0.0,4.0,banana,2.1,0.52
21268,0.12,1.7,coffee,0.8,0.47
26551,0.02,14.3,banana,5.67,0.4
42892,0.14,1.7,tea,1.38,0.81
33667,0.22,2.2,wheat,1.33,0.6
19205,0.11,2.2,potato,1.41,0.64
15631,0.38,13.3,tea,6.16,0.46
16750,0.19,3.8,cassava,2.37,0.62
14421,0.06,3.3,wheat,1.85,0.56
18858,0.08,1.4,coffee,0.65,0.47
7708,0.01,5.3,banana,2.06,0.39
29682,0.29,6.4,banana,3.4,0.53
43786,0.76,1.5,cassava,0.78,0.52
27755,0.35,1.5,wheat,0.83,0.55
44882,0.01,1.3,wheat,0.87,0.67
17581,0.11,1.7,coffee,0.79,0.46
36865,0.04,1.2,rice,0.68,0.56
32451,0.8,1.7,cassava,0.73,0.43
1043,0.03,4.2,wheat,2.14,0.51
25930,0.3,3.4,maize,1.84,0.54
10324,0.08,11.5,tea,9.59,0.83
7616,0.09,3.4,cassava,1.61,0.47
686,0.21,1.6,potato,0.98,0.61
4851,0.09,1.1,banana,0.54,0.49
4093,0.75,3.8,cassava,2.1,0.55
1956,0.03,12.6,rice,7.79,0.62
19652,0.36,1.1,tea,0.69,0.63
10593,0.13,4.3,cassava,2.03,0.47
40371,0.14,2.0,cassava,1.18,0.59
40250,0.2,1.5,potato,0.91,0.6
1464,0.51,1.7,banana,0.76,0.45
40365,0.29,3.2,cassava,1.56,0.49
35644,0.31,1.5,potato,0.85,0.56
25200,0.14,3.4,cassava,1.83,0.54
10480,0.02,1.2,wheat,0.68,0.57
4580,0.0,13.2,rice,8.29,0.63
43937,0.29,3.3,tea,2.08,0.63
3928,0.18,0.7,wheat,0.5,0.72
1697,0.37,3.7,cassava,1.52,0.41
28696,0.1,4.7,coffee,2.61,0.56
33296,0.17,1.7,wheat,1.04,0.61
18519,0.08,6.4,wheat,2.6,0.41
34817,0.16,1.0,wheat,0.37,0.37
13172,0.06,2.3,wheat,0.94,0.41
29449,0.89,6.8,maize,3.03,0.45
38238,0.0,0.9,rice,0.52,0.58
20371,0.71,1.2,potato,0.65,0.54
25066,0.71,3.3,tea,1.15,0.35
8994,0.09,1.1,potato,0.74,0.67
29311,0.33,8.0,potato,4.82,0.6
16123,0.4,3.8,maize,1.82,0.48
28262,0.0,1.8,wheat,0.74,0.41
42766,0.07,3.6,coffee,1.46,0.41
28260,0.29,3.9,maize,2.62,0.67
34297,0.0,0.9,banana,0.43,0.48
43119,0.29,11.4,wheat,6.04,0.53
20535,0.03,0.5,wheat,0.24,0.48
11947,0.22,10.8,wheat,6.07,0.56
27698,0.12,1.5,tea,0.83,0.55
10454,0.42,14.9,tea,10.23,0.69
35401,0.66,8.9,wheat,4.63,0.52
13041,0.21,1.1,tea,0.84,0.76
41320,0.0,0.9,coffee,0.46,0.51
609,0.3,1.1,tea,0.68,0.62
9877,0.01,3.6,banana,1.2,0.33
44071,0.16,4.1,potato,2.7,0.66
32290,0.8,1.6,wheat,0.75,0.47
26007,0.07,1.9,banana,1.26,0.66
39824,0.56,9.3,cassava,4.94,0.53
33152,0.11,1.1,wheat,0.49,0.44
26388,0.23,3.3,potato,2.22,0.67
15359,0.09,2.2,wheat,1.05,0.48
35191,0.34,0.8,potato,0.51,0.63
34281,0.55,13.5,coffee,4.32,0.32
37562,0.0,3.1,banana,1.39,0.45
6366,0.45,1.1,potato,0.59,0.54
7441,0.09,3.2,cassava,1.48,0.46
2299,0.05,10.5,wheat,4.99,0.48
7576,0.59,3.8,coffee,1.43,0.38
33265,0.0,4.7,rice,2.6,0.55
39766,0.13,1.6,wheat,0.86,0.54
8034,0.28,3.6,banana,1.14,0.32
18906,0.34,1.9,maize,0.95,0.5
24679,0.0,3.1,banana,1.48,0.48
9235,0.28,11.3,maize,5.64,0.5
43637,0.29,1.9,wheat,1.0,0.53
30906,0.12,6.4,potato,3.43,0.54
16528,0.12,3.7,coffee,1.95,0.53
40464,0.11,3.0,rice,2.01,0.67
4660,0.43,2.4,wheat,1.1,0.46
40205,0.06,3.3,coffee,1.86,0.56
12000,0.74,3.7,wheat,1.3,0.35
648,0.0,13.6,wheat,6.99,0.51
32053,0.26,4.1,maize,1.82,0.44
22156,0.0,6.2,banana,3.04,0.49
1392,0.0,8.2,rice,6.22,0.76
25610,0.29,3.3,tea,2.63,0.8
12143,0.2,3.8,banana,1.89,0.5
31536,0.36,12.5,potato,6.58,0.53
43848,0.15,8.3,tea,6.9,0.83
34147,0.21,2.6,potato,1.46,0.56
4548,0.0,14.0,banana,4.8,0.34
44244,0.53,1.5,coffee,0.56,0.37
16765,0.12,3.6,tea,3.04,0.84
3136,0.11,4.0,tea,2.38,0.59
